Origin_Node,Origin_Lon,Origin_Lat,Dest_Node,Dest_Lon,Dest_Lat,Distance_km,Is_On_Optimal_Route
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,TEKSTİLKENT ÇARŞI,28.865820650156,41.0671597947319,18.1434,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,FATİH SULTAN MEHMET EĞİTİM VE ARAŞTIRMA HASTANESİ,29.1008049999916,40.9704530005491,22.0441,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,ŞEHİT İBRAHİM KOPARIR CADDESİ,28.8791499276593,41.009941314845,22.7178,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,FEVZİ ÇAKMAK MAHALLESİ,28.8594849999853,41.0424760005603,22.1155,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,MARMARA CADDESİ,28.6384696686707,40.9707685137959,46.307900000000004,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,BULGURLU CADDESİ,29.074887999991,41.0155670005563,16.8759,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,HZ.EBUBEKİR CAMİİ,28.8684480169388,41.0343219939212,24.1309,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,MARMARA ÜNİVERSİTESİ HASTANESİ,29.2609176000096,40.8867881991193,45.1724,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,ŞEHİT AHMET KOCABAY ANADOLU İMAM HATİP LİSESİ,28.6389676521734,41.026657223589,40.645199999999996,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,AYDINLI YOLU CADDESİ,29.3134769999944,40.8538150005308,51.9725,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,ATATÜRK BULVARI,28.6511749999728,40.9977050005529,43.404,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,SANCAKTEPE,28.7201099999774,41.2099450005872,35.296099999999996,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,KALYON SOKAK,29.2261769999934,40.9066820005391,39.7091,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,İNCİRTEPE,28.6857659999756,41.0237230005571,38.795,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,HALK EKMEK,28.0419759997698,41.0523120005556,99.3158,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,KARANFİL ALTI,29.0228779545137,41.0926269778923,6.9796000000000005,1
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,HAREKET SİTESİ,29.0360669999902,41.0748590005658,8.792399999999999,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,YUNUS,29.2084999999932,40.8829430005353,42.6284,0
BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,SOĞUKSU MAHALLESİ,29.1621690436412,41.1740460261898,27.7626,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,FEVZİ ÇAKMAK CADDESİ,28.7165869999779,40.9984380005531,27.8361,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ÇATALCA DEVLET HASTANESİ ACİL GİRİŞİ,28.4656043141045,41.1356651078862,54.1589,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ŞERİF AĞA,28.0021162614193,41.0972543820986,97.68719999999999,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,AYDIN,28.6743659999746,41.0336980005586,32.8628,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ŞEHİT EROL OLÇOK,29.0419569999904,41.0213840005572,14.4482,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,SU TERAZİSİ,28.7784149999817,41.0029450005539,21.5961,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,AŞIK MAHSUNİ ŞERİF CADDESİ,29.1870010000103,40.9976309991169,28.1094,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,9.2998,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,BİLGİ SOKAK,29.0325950309239,41.0930880443516,9.605,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,LİLYUM SOKAK,28.7123323385955,41.0736702937127,28.360400000000002,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ESENKENT PARK,28.6693000000048,41.0608999991152,29.7757,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,GÖĞÜS HASTANESİ,28.9165884776912,41.0002834089139,10.3219,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,VİLLALAR,29.3264570000089,41.088738999115,49.491800000000005,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,SEVBAN MEHMET CADDESİ,28.7327939999782,41.2081150005869,32.1628,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,BEZMİALEM VAKIF ÜNİVERSİTESİ,28.9342369999879,41.020832000557,7.7109,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ŞEHİT TAHSİN GEREKLİ,28.7143569999776,41.0641270005636,27.3871,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,SELÇUKLAR CAMİİ,29.1141739999917,40.9782920005503,22.653200000000002,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ŞEHİT ASKERİ ÇOBAN,29.1030369999914,41.0487400005617,20.105400000000003,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,NEVZAT AYAZ ANADOLU LİSESİ,29.1050839603896,41.0305569600878,20.0068,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,SAHİL YOLU-2,28.7043239999758,41.3334350006074,52.2316,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,DOĞANCILI KÖYÜ,29.4391499889812,41.1934299789376,74.3716,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,AKASYA KONUTLARI GÖL ETABI,29.0557889999907,41.0064260005549,17.235799999999998,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,AKPINAR KÖYÜ MEZARLIĞI,28.8140538626958,41.2780617224951,32.930099999999996,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,EVYAP CAMİİ ,28.9915859805012,41.1090050356075,7.19,1
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ÖZTEPE CADDESİ,29.2708380000095,41.0108569991167,42.5944,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ZÜMRÜT,28.6540179843309,41.0610780193715,31.9986,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,KIVILCIM SOKAK,29.2533056039897,40.9641156848884,34.2623,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,YILMAZKENT,28.6606839999729,41.0174820005556,33.998599999999996,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ŞENBAĞLAR,29.1704849999923,41.0718050005654,25.6996,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,NURİ CINGILLIOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ,29.1122689999917,40.97557500055,22.7724,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,TEKSTİLKENT ÇARŞI,28.865820650156,41.0671597947319,14.8506,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,FATİH SULTAN MEHMET EĞİTİM VE ARAŞTIRMA HASTANESİ,29.1008049999916,40.9704530005491,21.872700000000002,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ŞEHİT İBRAHİM KOPARIR CADDESİ,28.8791499276593,41.009941314845,12.4116,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,FEVZİ ÇAKMAK MAHALLESİ,28.8594849999853,41.0424760005603,14.3765,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,MARMARA CADDESİ,28.6384696686707,40.9707685137959,38.2551,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,BULGURLU CADDESİ,29.074887999991,41.0155670005563,16.7044,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,HZ.EBUBEKİR CAMİİ,28.8684480169388,41.0343219939212,13.5046,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,MARMARA ÜNİVERSİTESİ HASTANESİ,29.2609176000096,40.8867881991193,45.001,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ŞEHİT AHMET KOCABAY ANADOLU İMAM HATİP LİSESİ,28.6389676521734,41.026657223589,35.8746,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,AYDINLI YOLU CADDESİ,29.3134769999944,40.8538150005308,51.8011,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,ATATÜRK BULVARI,28.6511749999728,40.9977050005529,35.0953,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,SANCAKTEPE,28.7201099999774,41.2099450005872,33.616800000000005,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,KALYON SOKAK,29.2261769999934,40.9066820005391,39.5376,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,İNCİRTEPE,28.6857659999756,41.0237230005571,33.4207,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,HALK EKMEK,28.0419759997698,41.0523120005556,93.9415,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,KARANFİL ALTI,29.0228779545137,41.0926269778923,8.600299999999999,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,HAREKET SİTESİ,29.0360669999902,41.0748590005658,10.344899999999999,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,YUNUS,29.2084999999932,40.8829430005353,42.456900000000005,0
SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,SOĞUKSU MAHALLESİ,29.1621690436412,41.1740460261898,31.748900000000003,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,FEVZİ ÇAKMAK CADDESİ,28.7165869999779,40.9984380005531,39.700300000000006,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ÇATALCA DEVLET HASTANESİ ACİL GİRİŞİ,28.4656043141045,41.1356651078862,59.5636,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ŞERİF AĞA,28.0021162614193,41.0972543820986,103.0919,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,AYDIN,28.6743659999746,41.0336980005586,38.2675,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ŞEHİT EROL OLÇOK,29.0419569999904,41.0213840005572,11.506,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,SU TERAZİSİ,28.7784149999817,41.0029450005539,32.1138,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,AŞIK MAHSUNİ ŞERİF CADDESİ,29.1870010000103,40.9976309991169,21.535,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,7.4413,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,11.7949,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,LİLYUM SOKAK,28.7123323385955,41.0736702937127,33.7651,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ESENKENT PARK,28.6693000000048,41.0608999991152,35.1804,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,GÖĞÜS HASTANESİ,28.9165884776912,41.0002834089139,17.514400000000002,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,VİLLALAR,29.3264570000089,41.088738999115,39.146300000000004,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,SEVBAN MEHMET CADDESİ,28.7327939999782,41.2081150005869,33.8725,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,BEZMİALEM VAKIF ÜNİVERSİTESİ,28.9342369999879,41.020832000557,14.9034,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ŞEHİT TAHSİN GEREKLİ,28.7143569999776,41.0641270005636,32.7918,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,SELÇUKLAR CAMİİ,29.1141739999917,40.9782920005503,20.5069,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ŞEHİT ASKERİ ÇOBAN,29.1030369999914,41.0487400005617,13.722100000000001,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,NEVZAT AYAZ ANADOLU LİSESİ,29.1050839603896,41.0305569600878,14.8978,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,SAHİL YOLU-2,28.7043239999758,41.3334350006074,53.964800000000004,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,DOĞANCILI KÖYÜ,29.4391499889812,41.1934299789376,64.0261,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,AKASYA KONUTLARI GÖL ETABI,29.0557889999907,41.0064260005549,14.2936,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,AKPINAR KÖYÜ MEZARLIĞI,28.8140538626958,41.2780617224951,34.6633,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,EVYAP CAMİİ ,28.9915859805012,41.1090050356075,7.4258999999999995,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ÖZTEPE CADDESİ,29.2708380000095,41.0108569991167,32.2489,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ZÜMRÜT,28.6540179843309,41.0610780193715,37.4033,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,KIVILCIM SOKAK,29.2533056039897,40.9641156848884,30.700599999999998,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,YILMAZKENT,28.6606839999729,41.0174820005556,40.3143,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ŞENBAĞLAR,29.1704849999923,41.0718050005654,15.3541,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,NURİ CINGILLIOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ,29.1122689999917,40.97557500055,20.626099999999997,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,TEKSTİLKENT ÇARŞI,28.865820650156,41.0671597947319,18.1738,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,FATİH SULTAN MEHMET EĞİTİM VE ARAŞTIRMA HASTANESİ,29.1008049999916,40.9704530005491,21.8274,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ŞEHİT İBRAHİM KOPARIR CADDESİ,28.8791499276593,41.009941314845,19.6041,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,FEVZİ ÇAKMAK MAHALLESİ,28.8594849999853,41.0424760005603,22.1459,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,MARMARA CADDESİ,28.6384696686707,40.9707685137959,46.338300000000004,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,BULGURLU CADDESİ,29.074887999991,41.0155670005563,18.3793,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,HZ.EBUBEKİR CAMİİ,28.8684480169388,41.0343219939212,24.1613,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,MARMARA ÜNİVERSİTESİ HASTANESİ,29.2609176000096,40.8867881991193,41.4393,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ŞEHİT AHMET KOCABAY ANADOLU İMAM HATİP LİSESİ,28.6389676521734,41.026657223589,40.675599999999996,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,AYDINLI YOLU CADDESİ,29.3134769999944,40.8538150005308,48.2394,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,ATATÜRK BULVARI,28.6511749999728,40.9977050005529,43.4345,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,SANCAKTEPE,28.7201099999774,41.2099450005872,35.3265,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,KALYON SOKAK,29.2261769999934,40.9066820005391,35.976,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,İNCİRTEPE,28.6857659999756,41.0237230005571,38.8254,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,HALK EKMEK,28.0419759997698,41.0523120005556,99.3462,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,KARANFİL ALTI,29.0228779545137,41.0926269778923,1.1162,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,HAREKET SİTESİ,29.0360669999902,41.0748590005658,2.7321,1
BİLGİ SOKAK,29.0325950309239,41.0930880443516,YUNUS,29.2084999999932,40.8829430005353,38.895300000000006,0
BİLGİ SOKAK,29.0325950309239,41.0930880443516,SOĞUKSU MAHALLESİ,29.1621690436412,41.1740460261898,21.4034,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,FEVZİ ÇAKMAK CADDESİ,28.7165869999779,40.9984380005531,10.9385,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ÇATALCA DEVLET HASTANESİ ACİL GİRİŞİ,28.4656043141045,41.1356651078862,31.5224,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ŞERİF AĞA,28.0021162614193,41.0972543820986,75.05069999999999,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,AYDIN,28.6743659999746,41.0336980005586,8.4266,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ŞEHİT EROL OLÇOK,29.0419569999904,41.0213840005572,37.4495,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,SU TERAZİSİ,28.7784149999817,41.0029450005539,12.0546,1
LİLYUM SOKAK,28.7123323385955,41.0736702937127,AŞIK MAHSUNİ ŞERİF CADDESİ,29.1870010000103,40.9976309991169,50.9541,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,32.412,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,28.825,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,BİLGİ SOKAK,29.0325950309239,41.0930880443516,31.7832,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ESENKENT PARK,28.6693000000048,41.0608999991152,6.2425,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,GÖĞÜS HASTANESİ,28.9165884776912,41.0002834089139,24.5197,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,VİLLALAR,29.3264570000089,41.088738999115,68.5654,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,SEVBAN MEHMET CADDESİ,28.7327939999782,41.2081150005869,22.1154,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,BEZMİALEM VAKIF ÜNİVERSİTESİ,28.9342369999879,41.020832000557,21.9087,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ŞEHİT TAHSİN GEREKLİ,28.7143569999776,41.0641270005636,1.6747999999999998,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,SELÇUKLAR CAMİİ,29.1141739999917,40.9782920005503,49.9261,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ŞEHİT ASKERİ ÇOBAN,29.1030369999914,41.0487400005617,43.1412,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,NEVZAT AYAZ ANADOLU LİSESİ,29.1050839603896,41.0305569600878,44.317,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,SAHİL YOLU-2,28.7043239999758,41.3334350006074,43.170199999999994,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,DOĞANCILI KÖYÜ,29.4391499889812,41.1934299789376,93.4452,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,AKASYA KONUTLARI GÖL ETABI,29.0557889999907,41.0064260005549,40.2371,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,AKPINAR KÖYÜ MEZARLIĞI,28.8140538626958,41.2780617224951,31.053900000000002,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,EVYAP CAMİİ ,28.9915859805012,41.1090050356075,31.9072,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ÖZTEPE CADDESİ,29.2708380000095,41.0108569991167,61.668099999999995,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ZÜMRÜT,28.6540179843309,41.0610780193715,8.7488,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,KIVILCIM SOKAK,29.2533056039897,40.9641156848884,60.119800000000005,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,YILMAZKENT,28.6606839999729,41.0174820005556,10.8676,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ŞENBAĞLAR,29.1704849999923,41.0718050005654,44.773300000000006,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,NURİ CINGILLIOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ,29.1122689999917,40.97557500055,50.045300000000005,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,TEKSTİLKENT ÇARŞI,28.865820650156,41.0671597947319,15.6854,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,FATİH SULTAN MEHMET EĞİTİM VE ARAŞTIRMA HASTANESİ,29.1008049999916,40.9704530005491,51.2466,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ŞEHİT İBRAHİM KOPARIR CADDESİ,28.8791499276593,41.009941314845,20.0975,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,FEVZİ ÇAKMAK MAHALLESİ,28.8594849999853,41.0424760005603,15.3613,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,MARMARA CADDESİ,28.6384696686707,40.9707685137959,16.8917,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,BULGURLU CADDESİ,29.074887999991,41.0155670005563,47.7985,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,HZ.EBUBEKİR CAMİİ,28.8684480169388,41.0343219939212,17.2576,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,MARMARA ÜNİVERSİTESİ HASTANESİ,29.2609176000096,40.8867881991193,70.8585,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ŞEHİT AHMET KOCABAY ANADOLU İMAM HATİP LİSESİ,28.6389676521734,41.026657223589,12.7935,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,AYDINLI YOLU CADDESİ,29.3134769999944,40.8538150005308,77.6586,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,ATATÜRK BULVARI,28.6511749999728,40.9977050005529,13.9878,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,SANCAKTEPE,28.7201099999774,41.2099450005872,23.5695,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,KALYON SOKAK,29.2261769999934,40.9066820005391,65.3952,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,İNCİRTEPE,28.6857659999756,41.0237230005571,8.3424,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,HALK EKMEK,28.0419759997698,41.0523120005556,71.305,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,KARANFİL ALTI,29.0228779545137,41.0926269778923,32.5062,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,HAREKET SİTESİ,29.0360669999902,41.0748590005658,33.546,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,YUNUS,29.2084999999932,40.8829430005353,68.3145,0
LİLYUM SOKAK,28.7123323385955,41.0736702937127,SOĞUKSU MAHALLESİ,29.1621690436412,41.1740460261898,50.8225,0
ESENKENT PARK,28.6693000000048,41.0608999991152,FEVZİ ÇAKMAK CADDESİ,28.7165869999779,40.9984380005531,9.0008,0
ESENKENT PARK,28.6693000000048,41.0608999991152,ÇATALCA DEVLET HASTANESİ ACİL GİRİŞİ,28.4656043141045,41.1356651078862,27.4176,0
ESENKENT PARK,28.6693000000048,41.0608999991152,ŞERİF AĞA,28.0021162614193,41.0972543820986,70.9458,0
ESENKENT PARK,28.6693000000048,41.0608999991152,AYDIN,28.6743659999746,41.0336980005586,4.1914,0
ESENKENT PARK,28.6693000000048,41.0608999991152,ŞEHİT EROL OLÇOK,29.0419569999904,41.0213840005572,41.4575,0
ESENKENT PARK,28.6693000000048,41.0608999991152,SU TERAZİSİ,28.7784149999817,41.0029450005539,17.7583,0
ESENKENT PARK,28.6693000000048,41.0608999991152,AŞIK MAHSUNİ ŞERİF CADDESİ,29.1870010000103,40.9976309991169,54.9195,0
ESENKENT PARK,28.6693000000048,41.0608999991152,BLOKLAR- ŞEHİT MEHMET CİVAK,28.9994669645928,41.1220159650117,36.3774,0
ESENKENT PARK,28.6693000000048,41.0608999991152,SÜNNET KÖPRÜSÜ,28.9510299999882,41.0635170005639,32.7904,0
ESENKENT PARK,28.6693000000048,41.0608999991152,BİLGİ SOKAK,29.0325950309239,41.0930880443516,35.748599999999996,0
ESENKENT PARK,28.6693000000048,41.0608999991152,LİLYUM SOKAK,28.7123323385955,41.0736702937127,7.7517,0
ESENKENT PARK,28.6693000000048,41.0608999991152,GÖĞÜS HASTANESİ,28.9165884776912,41.0002834089139,28.5277,0
ESENKENT PARK,28.6693000000048,41.0608999991152,VİLLALAR,29.3264570000089,41.088738999115,72.5308,0
ESENKENT PARK,28.6693000000048,41.0608999991152,SEVBAN MEHMET CADDESİ,28.7327939999782,41.2081150005869,26.110599999999998,0
ESENKENT PARK,28.6693000000048,41.0608999991152,BEZMİALEM VAKIF ÜNİVERSİTESİ,28.9342369999879,41.020832000557,25.9168,0
ESENKENT PARK,28.6693000000048,41.0608999991152,ŞEHİT TAHSİN GEREKLİ,28.7143569999776,41.0641270005636,6.8624,1
ESENKENT PARK,28.6693000000048,41.0608999991152,SELÇUKLAR CAMİİ,29.1141739999917,40.9782920005503,53.8915,0
ESENKENT PARK,28.6693000000048,41.0608999991152,ŞEHİT ASKERİ ÇOBAN,29.1030369999914,41.0487400005617,47.1066,0
ESENKENT PARK,28.6693000000048,41.0608999991152,NEVZAT AYAZ ANADOLU LİSESİ,29.1050839603896,41.0305569600878,48.2824,0
ESENKENT PARK,28.6693000000048,41.0608999991152,SAHİL YOLU-2,28.7043239999758,41.3334350006074,38.3377,0
ESENKENT PARK,28.6693000000048,41.0608999991152,DOĞANCILI KÖYÜ,29.4391499889812,41.1934299789376,97.4106,0
ESENKENT PARK,28.6693000000048,41.0608999991152,AKASYA KONUTLARI GÖL ETABI,29.0557889999907,41.0064260005549,44.2451,0
ESENKENT PARK,28.6693000000048,41.0608999991152,AKPINAR KÖYÜ MEZARLIĞI,28.8140538626958,41.2780617224951,42.820699999999995,0
ESENKENT PARK,28.6693000000048,41.0608999991152,EVYAP CAMİİ ,28.9915859805012,41.1090050356075,35.8726,0
ESENKENT PARK,28.6693000000048,41.0608999991152,ÖZTEPE CADDESİ,29.2708380000095,41.0108569991167,65.6335,0
ESENKENT PARK,28.6693000000048,41.0608999991152,ZÜMRÜT,28.6540179843309,41.0610780193715,3.6966,0
ESENKENT PARK,28.6693000000048,41.0608999991152,KIVILCIM SOKAK,29.2533056039897,40.9641156848884,64.0852,0
ESENKENT PARK,28.6693000000048,41.0608999991152,YILMAZKENT,28.6606839999729,41.0174820005556,7.027399999999999,0
ESENKENT PARK,28.6693000000048,41.0608999991152,ŞENBAĞLAR,29.1704849999923,41.0718050005654,48.738699999999994,0
